id,  First Name  , Last Name,email,age,salary,hire_date,is_active,department,score,notes,country,phone
1053,Frank,Miller,frank.miller@example.com,29,103078.61,2018-09-20,no,HR,9.4,  ,  ,  
1035,Judy,Allen,,33,43415.17,2016-07-31,Yes,Sales,2.6,,UK,+39 302-6127759
1703,Xavier,Brown,xavier.brown@example.com,39,139052.81,2022-03-09,false,Finance,8.8,n/a,  ,N/A
2194,Marco,Garcia,marco.garcia@example.com,35,84377.31,2017-08-24,1,IT,8.3,Good performer,USA,N/A
1828,Nina,Moore,nina.moore@example.com,55,67681.61,2019-09-19,No,Engineering,2.3,Good performer,  ,N/A
312,Mike,Miller,,63,89046.88,2016-08-12,0,Legal,,  Needs improvement  ,  ,+39 391-5345236
1818,  Marco  ,Anderson,marco.anderson@example.com,65,83174.43,2022-08-25,FALSE,Sales,9.6,  Needs improvement  ,USA,N/A
656,Eve,Davis,eve.davis@example.com,59,65862.68,2017-03-30,0,Marketing,4.9,On probation,Germany,N/A
244,Uma,Davis,uma.davis@example.com,32,106869.68,2018-10-13,Yes,Legal,8.6,  Needs improvement  ,USA,
2410,  Victor  ,Thomas,victor.thomas@example.com,50,68581.21,not-a-date,1,Sales,4.0,On probation,,N/A
666,Frank,Miller,frank.miller@example.com,55,145836.02,2023-04-28,yes,Operations,8.9,  Needs improvement  ,UK,
1719,Uma,Young,uma.young@example.com,45,98725.94,2017-11-22,yes,Marketing,6.6,  Top talent  ,France,  
2096,Paolo,Jackson,paolo.jackson@example.com,58,72687.17,2023-10-19,no,Operations,3.6,Good performer,Spain,  
2275,Laura,Clark,laura.clark@example.com,31,63615.67,not-a-date,true,Finance,6.6,  Top talent  ,  ,  
2298,Carol,Jones,carol.jones@example.com,41,131169.95,2021-06-18,TRUE,Legal,9.4,  Top talent  ,France,+39 304-7093251
847,  Sam  ,Walker,sam.walker@example.com,62,80488.55,2022-01-01,1,Legal,8.8,  ,  ,N/A
981,Eve,Taylor,eve.taylor@example.com,35,124299.66,2022-06-18,yes,Operations,9.5,n/a,Spain,+39 334-3538486
90022,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
2860,Luca,Martin,luca.martin@example.com,27,35075.99,2022-04-22,true,Engineering,1.2,On probation,USA,  
2515,  Ivan  ,Brown,ivan.brown@example.com,31,109579.51,2023-01-13,1,IT,1.6,Good performer,France,+39 384-3167660
793,Yara,Thomas,yara.thomas@example.com,42,99512.44,2023-01-22,No,Legal,4.7,n/a,Germany,  
90133,Short,Row
434,Quinn,Smith,quinn.smith@example.com,32,69212.65,2019-08-10,Yes,Sales,9.9,Senior engineer,,  
367,Pam, Martinez ,pam.martinez@example.com,48,N/A,2018-09-24,Yes,Marketing,8.4,  ,USA,N/A
1302,  Oscar  ,Miller,oscar.miller@example.com,28,88244.75,2016-10-04,1,Sales,8.5,Good performer,Germany,  
2593,  Frank  ,Smith,frank.smith@example.com,39,42699.26,2015-08-02,no,IT,2.2,  Needs improvement  ,Italy,
705,  Uma  ,Jones,uma.jones@example.com,47,75604.12,2018-04-10,0,Marketing,3.0,,Spain,+39 384-8363043
2048,Luca,Wright,luca.wright@example.com,45,88800.89,2018-08-06,0,Legal,2.1,Good performer,Spain,
2390,Heidi,Thomas,heidi.thomas@example.com,49,93293.85,2022-10-07,0,IT,5.0,,Germany,N/A
2411,Mike, Davis ,mike.davis@example.com,39,$50000,2018-04-16,1,Finance,8.1,Good performer,Italy,+39 317-6787363
2113,Eve,Martin,eve.martin@example.com,30,83859.04,2023-02-01,Yes,IT,3.6,,Spain,+39 364-9534529
1480,Luca,King,luca.king@example.com,50,69999.72,2023-06-20,No,Finance,10.0,On probation,USA,N/A
2923,  Judy  ,Scott,judy.scott@example.com,50,98181.35,2023-12-16,FALSE,Marketing,6.4,  Needs improvement  ,Germany,+39 373-1299269
2503,Victor,Wright,victor.wright@example.com,65,147179.05,TBD,FALSE,Finance,5.4,Remote worker,USA,  
2236,Uma, Clark ,uma.clark@example.com,25,97147.24,2018-07-02,no,IT,6.9,  Needs improvement  ,Germany,  
1825,Oscar,Hall,oscar.hall@example.com,62,125985.76,2015-06-20,TRUE,IT,3.0,  ,Spain,N/A
1411,Mike,Robinson,mike.robinson@example.com,60,75302.4,2023-04-14,no,HR,1.9,  Needs improvement  ,UK,N/A
1967,  Victor  , White ,victor.white@example.com,28,41266.47,2016-11-01,0,Marketing,5.2,,Italy,  
119,Bob,Lewis,bob.lewis@example.com,36,118950.29,2015-03-08,TRUE,Legal,3.7,,Spain,
2323,Eve,Anderson,eve.anderson@example.com,40,143760.47,2024-01-17,yes,Sales,4.9,  Top talent  ,France,+39 333-7333956
1287,Judy,Robinson,judy.robinson@example.com,58,147836.98,2021-09-14,no,Engineering,1.3,  Needs improvement  ,Spain,N/A
2448,Victor,Martin,victor.martin@example.com,56,59695.01,2015-05-04,1,Operations,3.2,  Needs improvement  ,UK,
1453,Ivan,Hall,ivan.hall@example.com,35,106637.64,2018-06-07,no,Legal,5.8,  Top talent  ,USA,
1919,  Judy  ,Clark,judy.clark@example.com,65,39630.0,2017-10-06,0,Marketing,6.2,  Needs improvement  ,USA,N/A
752,  Yara  ,Brown,yara.brown@example.com,49,112630.94,2021-12-15,FALSE,IT,10.0,Remote worker,Italy,  
1009,Frank,Garcia,frank.garcia@example.com,48,110930.54,2019-10-14,TRUE,HR,9.9,On probation,Germany,  
90049,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
1574,Grace,Robinson,grace.robinson@example.com,65,88290.0,2021-01-24,0,Operations,8.9,Senior engineer,Spain,  
90113,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
2324,Grace, Young ,grace.young@example.com,27,91953.53,TBD,No,Sales,7.9,,France,N/A
41,Paolo,Taylor,paolo.taylor@example.com,,38569.18,2016-11-10,TRUE,Finance,5.0,  Top talent  ,Germany,N/A
2965,  Oscar  ,Robinson,oscar.robinson@example.com,63,124376.36,2020-01-12,TRUE,HR,4.7,  ,UK,
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
257,  Grace  , Robinson ,,,89705.9,2021-03-08,yes,Finance,3.9,On probation,USA,+39 312-9777848
2199,Pam,Wright,pam.wright@example.com,53,43124.42,2016-04-19,TRUE,Marketing,4.4,On probation,Italy,N/A
2272,Oscar, Walker ,  oscar@example.com ,25,66463.66,2023-03-25,TRUE,Finance,6.4,Good performer,Spain,N/A
383,Tina,Taylor,tina.taylor@example.com,65,42759.68,2020-12-28,true,Engineering,4.6,Good performer,UK,  
2688,Victor,Jackson,victor.jackson@example.com,26,41139.33,2020-10-25,yes,Operations,4.9,Remote worker,Spain,
897,Rita, Jackson ,rita.jackson@example.com,46,66833.42,2016-06-17,no,Engineering,3.3,  Needs improvement  ,UK,  
1093,  Nina  ,Miller,nina.miller@example.com,31,115729.91,2015-02-09,yes,Marketing,,,  ,+39 387-3489477
2911,Laura,Wilson,laura.wilson@example.com,36,78193.53,2017-07-01,FALSE,Sales,2.0,  Top talent  ,UK,+39 325-5457811
2464,Quinn,Hall,,23,107832.65,2018-10-23,true,Engineering,5.9,Good performer,,N/A
1898,Victor,Allen,victor.allen@example.com,41,98131.9,2016-06-29,0,Finance,1.2,Remote worker,Spain,  
961,Ivan,Garcia,ivan.garcia@example.com,62,136871.61,2018-10-23,true,IT,3.5,  Top talent  ,USA,
1413,Tina, Martinez ,tina.martinez@example.com,53,61795.93,2020-07-23,FALSE,Finance,7.2,,Germany,
180,  Tina  , Hall ,tina.hall@example.com,27,52552.28,2017-05-15,Yes,IT,7.8,On probation,Italy,+39 365-3667115
850,Uma,Moore,uma.moore@example.com,,46622.77,2021-04-17,true,Finance,8.5,On probation,,
1252,Judy,Taylor,judy.taylor@example.com,64,87541.53,2022-11-03,true,Finance,8.4,,  ,+39 357-5828508
2739,Karl,Garcia,karl.garcia@example.com,56,42784.24,2022-02-16,true,IT,5.1,  ,USA,+39 336-9900376
1887,Frank,Garcia,frank.garcia@example.com,25,129872.25,2015-10-10,FALSE,Engineering,9.4,  Needs improvement  ,France,
2637,Heidi,Jackson,heidi.jackson@example.com,40,49026.74,2017-04-15,No,Sales,9.9,  ,,  
1708,Bob,Clark,bob.clark@example.com,30,94840.28,2020-07-21,TRUE,Operations,7.4,n/a,  ,+39 310-3170668
 , , , , , , , , , , , , 
1613,Pam,Clark,pam.clark@example.com,33,96912.08,2020-06-22,0,Engineering,9.2,Remote worker,USA,N/A
2582,Laura,Thomas,laura.thomas@example.com,30,58876.54,2020-08-26,no,Engineering,3.3,  Top talent  ,Spain,N/A
2727,Grace,Jones,grace.jones@example.com,37,96195.85,n/a,Yes,Operations,6.3,Good performer,  ,  
1625,  Frank  ,Robinson,frank.robinson@example.com,51,38505.33,2018-07-29,Yes,Operations,6.5,,Spain,N/A
2116,  Heidi  , Anderson ,heidi.anderson@example.com,,139816.68,2021-03-21,0,HR,2.7,  Needs improvement  ,Spain,+39 385-2607859
1123,Heidi,King,heidi.king@example.com,,32263.29,2018-04-25,TRUE,Legal,7.8,On probation,Germany,  
136,Grace,Wilson,grace.wilson@example.com,39,120279.06,2024-01-26,false,Marketing,8.2,n/a,UK,
1835,Carol,Taylor,carol.taylor@example.com,44,112720.77,2022/12/31,FALSE,Marketing,5.6,  Needs improvement  ,UK,+39 359-7160656
577,Karl,White,karl.white@example.com,50,51576.47,2023-08-04,TRUE,Finance,8.8,Senior engineer,France,
2170,Bob, Miller ,bob.miller@example.com,45,66874.7,2019-03-20,false,Legal,5.6,  ,Germany,N/A
2241,Judy, Lewis ,judy.lewis@example.com,63,66792.67,2022-07-13,Yes,Operations,2.3,Remote worker,Spain,
1720,Pam,Martinez,pam.martinez@example.com,45,98154.72,2019-01-18,0,Legal,1.6,  ,USA,+39 362-5309037
868,Luca, Davis ,luca.davis@example.com,42,91934.02,2017-03-14,No,Engineering,8.1,n/a,Spain,+39 387-9797750
2283,Eve,Wright,eve.wright@example.com,34,142449.61,2022-06-14,false,Legal,9.9,On probation,Italy,N/A
2892,  Eve  ,Allen,eve.allen@example.com,37,128188.38,2023-12-24,Yes,Sales,3.9,,UK,N/A
772,Laura,Harris,laura.harris@example.com,39,59851.88,2018-04-05,no,Legal,6.4,  Top talent  ,Italy,+39 387-5094863
2033,Frank,Harris,frank.harris@example.com,26,58506.98,2015-05-01,1,IT,,Senior engineer,UK,  
115,Rita,Martinez,rita.martinez@example.com,25,146674.83,2022-03-20,Yes,Operations,7.3,Remote worker,UK,
218,Frank, Allen ,  frank@example.com ,58,132270.14,2024-07-19,0,IT,6.8,  Needs improvement  ,Germany,N/A
2614,Luca,Young,luca.young@example.com,37,133383.03,2022/12/31,1,IT,5.6,n/a,USA,N/A
2155,  Rita  ,Clark,rita.clark@example.com,37,94837.47,2017-03-19,No,Finance,9.9,  Top talent  ,France,+39 369-3068650
2849,Dave,Jackson,dave.jackson@example.com,48,126049.74,2024-05-08,No,HR,2.1,Good performer,UK,  
1243,Bob,Moore,bob.moore@example.com,42,TBD,2020-07-03,FALSE,IT,5.6,Remote worker,France,N/A
660,Nina,Smith,nina.smith@example.com,47,98968.54,2015-01-27,1,Legal,1.2,,Spain,N/A
90041,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
714,Tina,Martin,  tina@example.com ,32,TBD,2022-01-19,No,Finance,7.2,,USA,  
296,  Nina  ,Moore,nina.moore@example.com,61,59242.93,2016-10-13,No,Legal,1.6,,,
617,Wendy,Martin,wendy.martin@example.com,44,107520.96,not-a-date,TRUE,HR,4.1,n/a,Germany,
1742,  Sara  ,Davis,sara.davis@example.com,60,143709.72,2022-05-20,1,Legal,4.4,,Italy,
313,Alice,Jones,alice.jones@example.com,64,76858.06,2016-09-12,FALSE,Legal,,n/a,  ,  
2244,Eve,Lewis,eve.lewis@example.com,41,71406.12,2020-02-14,0,Legal,9.5,  Top talent  ,Germany,N/A
2239,Quinn,Garcia,quinn.garcia@example.com,65,141678.01,2017-03-19,true,IT,8.0,,UK,  
2315,Paolo,Wright,paolo.wright@example.com,41,71801.97,2022-12-04,TRUE,Engineering,8.6,,USA,  
58,Oscar, Moore ,oscar.moore@example.com,,41922.55,2022-09-09,FALSE,Operations,1.5,  ,France,+39 315-8628891
2902,Dave, Jackson ,dave.jackson@example.com,33,TBD,2024-10-09,no,Engineering,3.9,Remote worker,UK,+39 393-1861215
90012,Short,Row
636,  Rita  ,Harris,,36,133086.79,2020-07-19,No,Finance,8.4,  Top talent  ,UK,N/A
1963,Pam, Harris ,pam.harris@example.com,35,146763.19,2023-06-12,1,Marketing,,n/a,,+39 331-8829774
1902,Ivan,Martin,ivan.martin@example.com,48,77730.91,2015-07-08,FALSE,Marketing,9.4,  ,,  
2937,Dave,Smith,dave.smith@example.com,65,121917.64,2019-05-27,true,Engineering,,Senior engineer,Italy,  
1660,Eve,Brown,eve.brown@example.com,22,129493.03,2017-02-12,No,Engineering,8.5,,Italy,
1442,Pam,Thomas,pam.thomas@example.com,31,39521.93,2019-01-03,no,Marketing,9.4,On probation,Spain,
1184,Paolo,Harris,paolo.harris@example.com,31,,2023-02-15,false,Finance,7.7,,Italy,
2743,Yara,Wilson,yara.wilson@example.com,34,40404.28,2019-01-17,false,HR,1.7,,Spain,+39 355-2907278
778,Xavier,Harris,xavier.harris@example.com,,85994.43,2022-04-05,0,Operations,8.1,,,  
1214,  Pam  ,Thomas,pam.thomas@example.com,42,133442.12,2018-09-06,TRUE,Operations,2.1,Remote worker,Italy,  
1514,Rita,Allen,rita.allen@example.com,45,137013.28,2023-01-12,Yes,HR,3.8,Good performer,Italy,+39 358-8311819
492,Rita,Robinson,rita.robinson@example.com,26,49862.19,2023-06-02,0,Legal,6.1,Remote worker,,
2553,Luca,Smith,luca.smith@example.com,39,86440.72,2015-01-24,1,Sales,6.0,,France,N/A
2264,  Marco  ,Martin,marco.martin@example.com,33,44073.49,31/12/2022,No,Engineering,8.8,  Needs improvement  ,,  
22,Grace,Jackson,grace.jackson@example.com,49,38396.86,2022-06-13,FALSE,Operations,7.0,  Needs improvement  ,Germany,  
192,Sam,Robinson,sam.robinson@example.com,32,$50000,2022-12-22,true,Legal,8.9,  ,Italy,+39 376-1804641
1774,Marco, Harris ,,51,134340.06,2021-09-18,no,Sales,9.7,On probation,France,
1224,Marco,Taylor,marco.taylor@example.com,47,32940.17,2022-08-15,FALSE,Legal,7.2,,Germany,
141,Luca,White,luca.white@example.com,50,133834.86,2016-04-25,no,HR,8.3,,Spain,
2511,Zoe,Robinson,zoe.robinson@example.com,65,109237.85,2021-08-01,yes,Operations,,n/a,Spain,
2620,Luca,Davis,luca.davis@example.com,64,137913.69,2015-08-14,TRUE,IT,3.3,  ,UK,  
90027,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
2586,  Paolo  ,Harris,paolo.harris@example.com,51,148968.21,2022-06-20,0,Marketing,7.1,Good performer,Italy,
2713,Carol,Jones,carol.jones@example.com,25,47338.56,2018-07-18,0,Legal,3.5,  Top talent  ,France,  
114,  Rita  ,Wilson,rita.wilson@example.com,25,46816.27,2018-03-30,no,Operations,6.2,On probation,France,
168,Karl, Miller ,karl.miller@example.com,57,$50000,2021-11-18,FALSE,HR,7.0,Senior engineer,,
389,  Grace  ,Miller,grace.miller@example.com,60,89062.29,2023-11-25,Yes,IT,3.7,,Italy,N/A
2964,Sam,Scott,sam.scott@example.com,39,136334.2,2017-02-12,0,Engineering,,  Needs improvement  ,UK,
2130,Wendy,Smith,wendy.smith@example.com,22,130980.61,2023-06-29,FALSE,Legal,7.9,,Spain,
90006,Short,Row
2678,Luca,Davis,luca.davis@example.com,28,92147.69,2019-05-30,true,HR,7.8,Remote worker,France,N/A
1196,Luca, Martin ,luca.martin@example.com,53,35108.58,2023-01-27,1,IT,9.9,Good performer,UK,+39 305-2971062
441,Alice,Martin,alice.martin@example.com,23,148714.87,2018-10-12,no,Marketing,3.0,  Needs improvement  ,UK,+39 392-3802587
319,Nina,Miller,nina.miller@example.com,45,96408.93,not-a-date,no,Engineering,2.2,,,+39 399-3646667
2196,Bob,Taylor,bob.taylor@example.com,52,40015.25,2024-04-22,0,Engineering,9.9,Good performer,Germany,+39 343-1882341
2085,Mike,White,mike.white@example.com,,N/A,2021-02-23,1,IT,4.0,  Top talent  ,France,+39 316-4144035
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
974,Eve,Allen,not-an-email,31,37099.15,2015-12-30,TRUE,Finance,5.4,  ,France,+39 393-3209208
1491,Pam,Lewis,pam.lewis@example.com,55,123208.35,2016-10-15,0,IT,2.8,  Needs improvement  ,Germany,N/A
90015,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
,,,,,,,,,,,,
1027,Grace, Wilson ,grace.wilson@example.com,22,113082.73,2024-02-27,no,HR,9.8,  ,Germany,N/A
976,Yara,Wright,yara.wright@example.com,30,90400.57,2019-09-08,FALSE,Engineering,4.7,Remote worker,France,N/A
90080,Short,Row
2895,Xavier,Wilson,xavier.wilson@example.com,45,54751.0,2019-03-10,no,Operations,4.9,n/a,  ,N/A
2030,Oscar,Brown,oscar.brown@example.com,31,135761.58,2021-06-15,No,Marketing,5.0,,Spain,N/A
2517,  Bob  ,Smith,bob.smith@example.com,26,37713.68,2022-12-16,no,HR,9.8,Good performer,USA,  
2901,Frank, Jackson ,frank.jackson@example.com,22,42423.76,2019-10-23,yes,Sales,1.2,,  ,N/A
547,Luca, Walker ,luca.walker@example.com,52,43531.33,2022-09-09,0,Engineering,2.3,Remote worker,France,N/A
2857,Nina,Walker,nina.walker@example.com,38,123351.14,2022-02-16,FALSE,Legal,9.1,Remote worker,,  
598,Ivan,King,,29,127559.5,2019-03-28,Yes,Sales,8.4,  ,USA,  
995,Nina, Martin ,nina.martin@example.com,27,90873.11,2015-05-23,No,Legal,1.8,Good performer,  ,
509,Alice,Wright,,41,52529.26,2017-04-06,true,HR,3.4,,Italy,+39 372-9116934
695,  Paolo  ,Anderson,paolo.anderson@example.com,40,42932.99,2022-08-29,yes,Sales,9.1,  Top talent  ,France,N/A
2200,Sara, Jones ,sara.jones@example.com,38,62499.81,2018-04-01,false,Finance,9.2,  ,UK,
513,Frank,Young,frank.young@example.com,51,60953.29,2020-04-22,TRUE,IT,6.9,Senior engineer,USA,+39 372-9191626
552,Paolo,Anderson,paolo.anderson@example.com,60,67288.3,2021-04-28,Yes,Operations,8.2,Senior engineer,France,  
1926,Frank,Martin,frank.martin@example.com,35,78138.18,2023-12-20,0,Legal,2.6,,France,+39 346-8706951
1560,  Marco  ,Smith,marco.smith@example.com,57,65391.2,2021-02-09,No,Finance,8.5,  Needs improvement  ,,  
2466,Oscar,Harris,oscar.harris@example.com,27,99751.32,2023-07-20,0,Marketing,7.7,  ,France,N/A
417,  Dave  ,White,not-an-email,25,140005.73,2019-03-26,FALSE,Marketing,8.0,Good performer,  ,  
1098,  Nina  , Smith ,nina.smith@example.com,50,68598.2,2021-06-12,1,Finance,3.6,  ,,
1939,  Paolo  ,Martinez,paolo.martinez@example.com,42,131431.26,2023-12-10,yes,Marketing,1.5,n/a,Germany,
2690,Nina,Young,nina.young@example.com,42,66548.0,2017-11-02,0,Sales,2.0,  Top talent  ,France,+39 378-3967778
13,Paolo, Scott ,not-an-email,51,64229.91,2022-10-24,0,IT,2.4,  ,France,N/A
254,Eve,Jackson,eve.jackson@example.com,27,59846.67,2020-08-09,false,Operations,9.4,Good performer,Italy,+39 345-3582322
2723,Judy,Harris,judy.harris@example.com,65,40148.83,2018-08-19,no,HR,9.5,Good performer,UK,
633,Rita,Young,  rita@example.com ,32,110758.31,2017-11-13,Yes,Engineering,6.9,,USA,N/A
1559,  Bob  ,Martinez,bob.martinez@example.com,65,115934.01,2020-11-19,no,Marketing,2.5,  Top talent  ,France,N/A
622,Pam,Clark,pam.clark@example.com,65,77285.68,2017-05-20,No,Legal,8.5,,USA,N/A
2440,Paolo,Jones,paolo.jones@example.com,65,41507.43,2018-02-12,TRUE,Marketing,2.5,On probation,UK,N/A
186,Uma,Scott,uma.scott@example.com,52,138783.18,2022-07-14,FALSE,Finance,8.6,n/a,UK,  
71,Uma, Martinez ,uma.martinez@example.com,51,120533.5,2023-07-10,1,IT,7.1,,Spain,
1641,Eve,Robinson,eve.robinson@example.com,42,139600.11,2024-05-27,yes,Operations,6.0,On probation,Germany,+39 345-6307723
486,  Victor  ,Martin,victor.martin@example.com,34,86867.14,2023-10-12,false,Sales,,,UK,
1063,Heidi,Allen,heidi.allen@example.com,43,49647.1,2022-11-24,false,Legal,7.0,  ,Germany,  
2916,Sara, Wilson ,sara.wilson@example.com,39,74062.25,2023-01-02,TRUE,HR,1.3,  ,Germany,+39 306-9799856
1517,  Carol  , Robinson ,carol.robinson@example.com,65,72386.54,n/a,1,Engineering,9.9,Good performer,,
615,Alice,Wright,alice.wright@example.com,32,124648.4,2017-06-09,FALSE,IT,1.7,,Germany,
90120,Short,Row
1674,Xavier,Walker,xavier.walker@example.com,27,136869.3,2015-01-04,no,Operations,2.7,Senior engineer,  ,
1878,Wendy,Scott,wendy.scott@example.com,58,72648.15,2024-12-04,0,Legal,7.0,  Needs improvement  ,  ,
1378,Dave,Young,dave.young@example.com,65,90123.1,2019-08-28,yes,Legal,3.2,On probation,,  
1740,  Rita  ,Robinson,rita.robinson@example.com,37,125023.28,2023-10-24,Yes,Finance,3.2,  Needs improvement  ,,N/A
1807,Uma,Moore,uma.moore@example.com,,31203.32,2016-07-25,FALSE,HR,9.4,  ,UK,  
2129,Eve,Wilson,,28,30936.19,2020-05-01,false,IT,2.1,,Germany,N/A
1340,Mike,Hall,  mike@example.com ,34,$50000,not-a-date,no,HR,3.9,Remote worker,France,+39 348-4368402
2564,  Karl  ,Brown,karl.brown@example.com,24,109396.26,2021-08-17,FALSE,HR,7.6,On probation,Italy,
1634,Sam,Lewis,sam.lewis@example.com,24,91576.43,2015-10-15,no,HR,3.9,n/a,France,
90093,Short,Row
303,  Tina  ,White,tina.white@example.com,37,86694.19,2023-04-26,false,Finance,6.5,On probation,Italy,  
471,Oscar, Scott ,oscar.scott@example.com,42,44765.44,2016-06-11,1,HR,6.9,  Needs improvement  ,Germany,+39 396-1587291
2875,Frank, Young ,frank.young@example.com,65,103076.61,2015-03-03,0,HR,3.0,n/a,UK,N/A
,,,,,,,,,,,,
2764,Paolo,Miller,paolo.miller@example.com,,128260.68,2022-01-15,yes,Legal,7.7,Senior engineer,USA,N/A
1882,Nina,Young,,33,48060.52,2016-01-20,Yes,Operations,4.8,,France,N/A
308,Paolo,Clark,paolo.clark@example.com,62,72459.37,2024-06-20,Yes,Finance,4.0,  ,USA,  
159,Mike,Young,mike.young@example.com,42,68166.93,2018-01-18,no,Marketing,9.5,Senior engineer,USA,
264,Nina,Brown,nina.brown@example.com,36,119721.44,2024-07-11,1,Engineering,6.7,Remote worker,Italy,+39 339-9797692
172,Sara, Martinez ,sara.martinez@example.com,23,81758.8,2022-05-01,yes,Legal,2.4,  Needs improvement  ,Spain,  
603,  Yara  , Smith ,yara.smith@example.com,32,92392.68,2016-05-12,yes,HR,4.9,  Needs improvement  ,Italy,
862,Xavier, Smith ,xavier.smith@example.com,53,124272.92,2021-08-07,0,Legal,4.6,  Needs improvement  ,  ,  
90101,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
2982,Xavier,Smith,xavier.smith@example.com,22,"50,000",2017-07-07,TRUE,Marketing,9.1,  Top talent  ,USA,N/A
261,Karl,Jackson,karl.jackson@example.com,48,121702.12,2019-10-30,FALSE,HR,6.1,,,N/A
2435,Grace,Davis,grace.davis@example.com,50,93171.17,2021-10-08,yes,Sales,3.4,,Spain,+39 307-9192440
2478,Alice,Robinson,alice.robinson@example.com,29,149874.41,2018-04-20,1,Legal,10.0,Senior engineer,,
756,Tina,Lewis,tina.lewis@example.com,23,82571.68,2019-02-10,Yes,Engineering,7.4,On probation,USA,+39 353-8946662
620,  Yara  ,Taylor,yara.taylor@example.com,58,78090.02,2015-04-27,yes,Sales,9.3,,France,
2071,Bob,Garcia,bob.garcia@example.com,54,85478.47,2023-04-23,true,Finance,8.6,n/a,USA,N/A
1631,Karl,Anderson,karl.anderson@example.com,48,30979.33,2021-03-17,1,Marketing,9.6,  Needs improvement  ,France,N/A
48,Eve,Martinez,eve.martinez@example.com,24,45149.55,2021-08-14,FALSE,Marketing,8.9,  Top talent  ,USA,+39 367-8665981
307,Pam, Anderson ,,52,119538.07,2023-06-09,0,HR,4.4,Remote worker,  ,  
456,Sam,Scott,sam.scott@example.com,24,41621.02,2020-11-09,true,Legal,6.4,  ,  ,  
442,Nina,Brown,nina.brown@example.com,36,55653.6,2018-12-31,FALSE,Sales,1.1,On probation,Italy,  
2779,Grace, Moore ,not-an-email,29,82783.42,2016-07-08,FALSE,HR,3.2,,  ,  
2336,Carol,Harris,carol.harris@example.com,28,116794.13,2017-08-17,No,Legal,2.9,Senior engineer,Germany,+39 300-4737854
